,0
13,"Job Description:
About Bank of America
Our purpose as a firm is to make financial lives better, through the power of every connection. Across the world, we partner with leading corporate and institutional investors through our offices in more than 35 countries. In the U.S. alone, we serve almost all of the Fortune 500 companies and approximately 67 million consumer and small-business clients. We provide a full suite of financial products and services, from banking and investments to asset and risk management. We cover a broad range of asset classes, making us a global leader in corporate and investment banking, sales and trading.
Connecting Asia Pacific to the world
Our Asia Pacific team is spread across 19 cities in 12 markets. We are focused on connecting Asia to the world and the world to Asia, using our global expertise to ensure success is shared between us, our clients and our communities. Our regional footprint covers 12 currencies, more than a dozen languages and five time zones, placing us firmly among the region’s leading financial services companies.
The Team
The Australian Equities Research Team focuses on producing high quality and insightful research on listed companies and industry sectors in the Australian region, as well as on global thematic trends impacting sectors under coverage. The team looks to build long-term relationships with, and provide research and analysis to, regional and global institutional investment firms, listed and unlisted companies and key industry players. We require an Associate to join the Consumer team.
The Role
An opportunity exists for a Research Analyst to join our highly rated and dynamic Australian Resources Equity Research team, supporting the senior analysts covering the Metals & Mining and Oil & Gas sectors. The ideal candidate will have an excellent academic record with a degree in Mining Engineering, Geology, Accounting or related field; at least 2-3 years of relevant work experience – preferably in a banking, sell-side equity research, buy-side or mining related field; a passion for equities research and the Resources sector; excellent writing and financial modelling skills and be highly motivated.
Responsibilities
Contribute to the publication of thought provoking, insightful and valuable research reports on issues or topics impacting the Australian Metals & Mining and Oil & Gas companies and sectors.
Meet with company management and investor relations.
Maintain a detailed knowledge of the Metals & Mining and Oil & Gas companies and commodities markets.
Build financial models to value Metals & Mining and Oil & Gas projects and companies.
Assist with client requests for data and information.
Assist in the design and preparation of analyst marketing materials
Collaborate with domestic, regional and global colleagues on research projects
Develop relationships and interacting with colleagues in research, equity sales and trading, as well as institutional clients, investor relations, company management and other industry participants.
Be responsible for the specific analysis of individual companies and their equities within metals and mining and oil and gas sector
Produce regular reports summarizing findings and predictions, as well as responsibility for the sector news flow and contributing to overall sector views/pieces
Preferred Background and qualifications/skills
Excellent academic record with a degree in Mining Engineering, Geology, Accounting or related field.
Strong understanding of the global commodities, metals and mining and oil and gas sectors.
At least 2-3 years of relevant work experience – preferably in a banking, sell-side equity research, buy-side or mining related field.
Excellent financial modelling skills and a solid grounding in financial/accounting fundamentals.
Ability to interpret and analyze company’s financial statements, announcements and industry news in order to write research report from the findings.
Meticulous attention to detail, self-driven to deliver results and take responsibility for the outcomes are essential for the role.
Highly motivated, proactive with high level of enthusiasm for equity research.
Demonstrated ability to think logically and creatively, generate ideas and exercise good judgment.
Job Band:
H6
Shift:
Hours Per Week:
38
Weekly Schedule:
Referral Bonus Amount:
0"
14,"Budget & Financial Reporting Group / Budget Policy & Coordination Division / Budget Estimates and Advice Branch
APS 6 ($88,157 - $107,593) | Ongoing & Non-ongoing | Full-time & Part-time
Canberra, ACT
ABOUT THE BRANCH

The Budget Estimates and Advice Branch is responsible for the overall management of the Budget process, including advising the Government on the timetable for the Budget and other economic updates. The Branch supports government decision-making on expenditure, including through analysis and advice on program estimates to the Expenditure Review Committee (ERC) of Cabinet, develops Finance’s input into Budget Paper 2, and provides analysis on the Final Budget Outcome (FBO) report. The Branch undertakes and facilitates research, analysis and modelling to build the evidence base on Budget priorities and long-term fiscal pressures. The Branch is also the key liaison point for working with the Parliamentary Budget Office (PBO).

ABOUT THE ROLE

The Senior Data Analyst of the Budget Analytics and Visualisation team will deliver analysis projects to improve the efficiency and quality of Government spending. The successful candidate will need to establish credibility and trusted expertise, be a collaborative team member and have proven stakeholder engagement and project management skills.

The role involves conducting complex, cross-portfolio policy analysis and providing data-based insights that use best-practice analytical methodologies. Integrated Commonwealth microdata assets and other contextual data sets are used by the team to explore policy influences and impacts. This supports Finance’s Agency Advice Units in providing advice to Government by adding analytical rigour to the analysis of new and existing policies and programs.

The team interprets findings and presents insights through written and visual products for a diverse audience (including Ministers and the ERC). The Senior Data Analyst will work with the team and Agency Advice Units to identify and produce new insights on key policies and programs. The role also requires supporting the team to implement data governance, quality assurance and analytics capability building across BFR.

WHAT DOES FINANCE OFFER YOU?

You will influence the development of public policy and the future of Australia’s recovery from the COVID-19 pandemic.
The opportunity to use your strong analytical and communication skills, strong interpersonal skills, resilience and leadership capabilities,
Expand your career pathways and networks.
We offer competitive salaries, access to flex and paid overtime.
We provide access to an extensive learning and development calendar and options for paid study and studies assistance.

DETAILED VACANCY INFORMATION

For detailed information about this role, including the job specific capabilities, please refer to the downloadable job pack, which can be accessed by clicking the hyperlink at the bottom of this page.

ELIGIBILITY ADVICE & CANDIDATE NOTES


Under section 22(8) of the Public Service Act 1999, employees must be Australian citizens to be employed in the Australian Public Service (APS) unless the Agency Head has agreed otherwise, in writing.
Successful applicants will be required to undergo the process to obtain and maintain, or continue to hold the required security clearance level for the role as indicated in the downloadable job pack. All Finance staff are required to have a minimum baseline security clearance prior to commencement.
This role is being advertised as both ongoing and non-ongoing. Roles may be offered as either ongoing or non-ongoing subject to business needs and/or candidate preference. Where a non-ongoing position is offered, the role will be filled as a specified term vacancy for an initial period of up to 18 months. Specified term vacancies may be offer for a maximum of 18 months initially, and be extended up to a maximum period of three years.

CONTACT INFORMATION


For questions relating to the online lodgement of your application, please email the Recruitment team via recruitment@finance.gov.au or call (02) 6215 1717 between 8:30am - 5:00pm AEST Monday to Friday.
For specific questions relating to this job vacancy, please refer to the details on the contact officer located in the downloadable job pack."
15,"Date: 29-Apr-2022

Location:
Sydney, NSW, AU Melbourne, VIC, AU Brisbane, QLD, AU

Department: Internal Client Services

Description:
Job Requisition ID: 20058

What will your typical day look like?

As a Reporting and Insights Consultant, you will enhance existing, and develop new business performance reporting, in Tableau and DOMO, for stakeholders across Deloitte, including senior executive leaders. Working with the wider team, you will translate business requirements into quantitative metrics, with the business looking to you as an expert in reporting across Deloitte’s Clients, Industries and Markets. You will answer the ‘Why’ and ‘So What’ for our internal stakeholders, investigating trends and outliers within large datasets. Using your experience and understanding of what stakeholders need from reporting, you will regularly present and roadshow new products and views, aligned to individual business needs.

About the team

Welcome to MCBD, the Marketing, Communications and Business Development team - A.K.A. Deloitte’s creative heartbeat. Meet 150+ like-minded experts committed to thinking outside of the box. We bring to life ideas and strategies that build Deloitte’s brand eminence and help us stand out. Our unparalleled marketing, design and social expertise allows us to make a difference across everything we do.

Enough about us, let’s talk about you.

You are someone with:
Experience in gathering and analysing data sets to translate problems into actionable insights and recommendations. With your strong commercial acumen, you will be familiar with financial terminology and the reporting requirements of a business. Strong analytical capabilities and structured problem-solving skills will be your strength, as will excellent communication skills with an ability to communicate to all levels of management.

Being proficient in Excel and PowerPoint is a must. Having experience in data visualisation tools such as Tableau or Domo would be a plus.

You should also have:
1-2 years experience in business reporting and/or analytics
Demonstrated experience understanding the importance of data integrity
An ability to build professional relationships and rapport with non-technical stakeholders
Excellent communication skills with an ability to communicate with at all levels.
Knowledge of data visualisation and reporting automation tools such as Excel, Tableau, Cognos, Domo, or Power BI. Reporting development and analysis in Excel is essential, all other tools are desired.
Proficiency in the Microsoft Office suite

Why Deloitte?
At Deloitte, we create positively differentiated work experiences that enable our people to feel valued and achieve their full potential. Deloitte Australia opens the door to a career that can cross borders virtually and physically across Asia Pacific to gain experience and access projects beyond Australia’s borders. We value difference, and embrace people with diverse backgrounds, experiences, gender identities, abilities and thinking styles. Knowing that people work best in a variety of ways, we are happy to discuss alternative arrangements if the working pattern you are looking for is not specifically indicated.

We’re committed to continually building a safe and respectful workplace, where all our people feel appreciated and accepted. Through the creation of endorsed employee-led diversity networks which promote cultural, disability, LGBTI+, Aboriginal and Torres Strait Islander people and gender equality, we’re leading the way to shape an environment where everybody can thrive.

We are proud to have been recognised for our efforts in inspiring change and accelerating progress – check out our careers site for recent recognition in this space."
16,"Open To: Australian Citizen in Canberra

Experience and good working knowledge in the research and analysis of datasets
Experience using and working with Microsoft Excel to analyse data and collate findings
Proven ability to engage and work with a diverse range of stakeholders including working collaboratively as part of an agile, multidisciplinary team
Strong written and verbal communication skills
Experience in developing and maintaining relevant project and design documentation such as dataset catalogs, source to target mappings, use cases and conceptual data models"
17,"This role will suit you if you are collaborative, technically strong and enjoy problem solving. This is a fantastic opportunity to join a high performing team which is aligned to revenue generation where you will have the chance to learn by doing, progress your career and grow your skillset.
PhD in mathematics, physics, or a related field required
Join a global front office team
C++ or Python programming skills advantageous
Our Quant Strategy team applies specialist methods from mathematics, science and engineering to generate revenue. We work on derivative valuation and risk, automated trading and execution, and data-driven decision-making.
You will research and implement financial models for product valuation, risk analysis, and trading and be expected to build strong relationships across the business by providing quantitative expertise to traders and marketers, as well as our technology and compliance teams.
With outstanding academic achievements, a PhD in a quantitative discipline (e.g. maths, physics or engineering), your intellectual curiosity and self-motivation, together with great communication and collaboration skills, will help formulate business ideas mathematically and deliver practical solutions. Your experience with C++, Python or other programming languages will be advantageous.
To apply, please submit a cover letter, concise resume and Academic Transcripts as one Word or PDF-formatted document. To include your cover letter and transcripts, please insert the additional pages into the front or back of your resume and upload your updated resume in your Profile page. This is so that we receive the relevant documents for this position. Please note that applications without the required documentation attached will not be considered.
About Commodities and Global Markets
Commodities and Global Markets provides clients with an integrated, end-to-end offering across global markets including equities, fixed income, foreign exchange and commodities.
Our commitment to Diversity and Inclusion
The diversity of our people is one of our greatest strengths, and in combination with our inclusive environment, it enables us to deliver innovative and sustainable outcomes for our people, clients, shareholders and communities. From day one, you'll be encouraged to be yourself and supported to perform at your best. If our purpose of ‘empowering people to innovate and invest for a better future’ is as inspiring to you as it is to us, please apply. With the right technology, support and resources, our people can work in a range of flexible ways.

We are committed to providing a working environment that embraces and values diversity and inclusion. We encourage candidates to speak with a member of our recruitment team if you require adjustments to our recruitment process to support you, and the type of working arrangements that would help you thrive.


About Macquarie
A career at Macquarie means you’ll have the opportunity to develop and utilise new skills, explore interesting fields and do challenging work that will impact the lives of people around the world—whether it’s accelerating the green energy transition, helping sustain global food supplies, financing social housing projects or investing in essential infrastructure. At Macquarie, we’re empowering people to innovate and invest for a better future.
Our size and international presence means your work can take you anywhere—across business groups, disciplines, sectors and borders. With 17,000+ employees and offices in 33 markets around the world, we’re a truly global organisation.
You’ll be supported by a diverse team where the unique perspectives, ideas and experiences that all of our people bring are valued. You’ll be empowered to address unmet needs in our communities whilst advising and investing alongside our clients and partners. Working with us, you’ll have the opportunity to make a difference.
Macquarie is a global financial group providing clients with asset management, retail and business banking, wealth management, leasing and asset financing, market access, commodity trading, renewables development, specialist advisory, capital raising and principal investment.


Job no: CGM-962959
Work type: Permanent - Full time
Location: Sydney
Category: Junior, Commodities, Quantitative Analytics, Risk Management
Group: Commodities and Global Markets
Recruiter: Heather Noto
Opening Date: 07/2/2022"
18,"Imagine what we can INSPIRE with you
Moody’s empowers people to make better decisions and achieve brighter futures. This is what motivates us to bring out the best in our products and our people. Join us. Forward Together.

Moody’s (NYSE: MCO) is a global integrated risk assessment firm that empowers organizations to make better decisions. Our data, analytical solutions and insights help decision-makers identify opportunities and manage the risks of doing business with others. We believe that greater transparency, more informed decisions, and fair access to information open the door to shared progress. With over 11,000 employees in more than 40 countries, Moody’s combines international presence with local expertise and over a century of experience in financial markets. Learn more at moodys.com.
At Moody’s, we’re taking action. We’re hiring diverse talent and providing underrepresented groups with equitable opportunities in their careers. We’re educating, empowering and elevating our people, and creating a workplace where each person can be their true selves, reach their full potential and thrive on every level. Learn more about our DE&I initiatives, employee development programs and view our annual DE&I Report at moodys.com/diversity
Moody’s Investors Service is among the world’s most respected and widely utilized sources for credit ratings and research. Our opinions and analysis on a broad range of credit obligors and obligations are valued around the world for their insight and rigor.
At MIS, our workplace culture supports our mission to be the Agency of Choice for our customers, employees and future employees. Our Culture focuses on Excellence and embodies behavioral qualities such as Integrity, Responsiveness, Collaboration, Respect and Passion. Our people are our core asset and we look beyond outcomes to ensure that behaviors and interactions matter.
Department
Rating and Research Support
#LI-BW1
Role/Responsibilities
The Role
The Associate Analyst (AA) will conduct comprehensive analysis on an assigned portfolio of ratings/credits. The AA will perform holistic evaluations of credit risk by integrating credit inputs prepared by others, including Financial Data Analysts (FDAs), RRS Associates and external parties. In conducting credit analysis for their assigned portfolios, transactions or credit reviews, AAs will actively participate in rating committee discussions and interact with issuers and other market participants, in collaboration with Lead Analysts.
The AA role is integral to Moody’s focus on ratings accuracy, research and market outreach. The AA role will focus primarily on one Line of Business (LOB), with the potential for cross-training in other LOBs.
Key Responsibilities
Portfolio Management
Performs day-to-day credit analysis related to ratings, research, presentations, and investor outreach. Examples of analytical work produced include:
Reviewing financial spreadsheets and charts prepared by others, analyzing data and financial statements, building and updating financial forecasts, and writing analytical commentary in accordance with Moody’s methodologies.
Assisting with proprietary models and new financial projections as applicable, identifying trends in data, and applying analytical skills and judgment to form well-reasoned credit conclusions.
Reviewing transaction documents and building knowledge of cash flow and loss allocation rules (if applicable to LOB).
Monitoring portfolio with increasing independence.
Develops strong working knowledge of Moody’s methodologies and credit rating best practices, applying these with moderate guidance.
Prepares first draft of rating committee memos, in collaboration with Lead Analysts.
Demonstrates the ability to understand and identify key factors that affect issuer credit ratings. Escalates matters for discussion with Lead Analyst where appropriate and provides credit specific nuance.
Interprets and analyzes financial data and other credit inputs provided by others e.g.FDAs and RRS Associates.
Monitors credit quality and issuer and/or portfolio trends by following market developments, analyzing issuer reporting, and engaging with issuers directly for follow-up clarification and information.
As applicable to the LOB, monitors and attends earnings calls of companies within assigned portfolio, including monitoring relevant news events.
Attends and may present certain sections in rating committee meetings. Actively participates, including offering analysis and opinion where appropriate.
May complete Credit Estimates used to assess elements of credit risk in certain rated transactions.
Research & Investor Outreach
Prepares first draft of core research as applicable to the LOB e.g. credit opinions, issuer and sector comments, press releases, pre sale and new issue reports etc. in collaboration with Lead Analysts. End product requires minimal editing for publication to an external audience.
Contributes to research strategy, including idea generation and preliminary drafting, adhering to Moody’s research standards.
Demonstrates ability to craft and follow through on research ideas.
Attends investor briefings and issuer meetings as required; may help prepare presentation materials; arrives prepared to engage in discussions and may lead certain sections.
Builds positive relationships with issuers – displays initiative to understand the issuer’s business and proactively responds to issuer enquiries. May lead discussions with issuers on lower priority issues.
Credit Administration
Performs analytical tasks related to portfolio reviews and other credit projects (e.g. liquidity scrubs).
Demonstrates competency in processing ratings and research through internal systems and utilizes software specific to the rating group. Constructs and takes ownership of analytical databases as applicable. Identifies all issues with data for follow up with Lead Analyst.
Demonstrates thorough understanding and judgment in applying Moody’s processes, documentation standards and best practices, adhering to all laws and policies.
Actively participates in special projects while concurrently maintaining consistently high performance in core responsibilities. Provides significant input into various analytical and statistical projects.
Coaching & Guidance
Provides clear, concise and constructive guidance in the delegation of work to Associates (if applicable), actively managing workload pipeline in order to provide sufficient time for completion. Seeks Associate Analyst Team Manager (AATM) guidance where needed to determine how to allocate work.
Provides initial review and quality assessment of work produced by more junior RRS staff. Provides feedback to AATM on the quality and accuracy of work produced by Associates, along with providing constructive and proactive feedback to Associates and FDAs.
Contributes to training and on-boarding of new staff, serving as a ‘buddy’ where applicable.
Serves as a resource on more complex credit questions and issues for less experienced staff. Acts as mentor to more junior staff, for topics such as research writing, issuer relationship management and credit process.
Qualifications
Requirements/Qualifications
Undergraduate degree required with minimum 2 years relevant work experience. Graduate/second level degree (Masters, MBA) preferred.
Proven credit experience (in related field) required. Progress towards completion of CFA preferred.
Experience on projection analysis a plus.
Solid verbal, written communication and interpersonal skills.
Proficient in MS Excel, Word and PowerPoint.
Ability to work effectively in a collaborative team environment.
Strong organizational skills and attention to detail.
Ability to adapt to a changing environment and prioritize tasks accordingly, independently balancing conflicting priorities.
Moody’s is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability, protected veteran status, sexual orientation, gender expression, gender identity or any other characteristic protected by law.
Candidates for Moody’s Corporation may be asked to disclose securities holdings pursuant to Moody’s Policy for Securities Trading and the requirements of the position. Employment is contingent upon compliance with the Policy, including remediation of positions in those holdings as necessary."
19,"Date: 28-Apr-2022

Location:
Sydney, NSW, AU

Department: Financial Advisory

Description:
Job Requisition ID: 27571

M&A Analytics Private Equity – Analyst / Senior Analyst

This is an opportunity to join Deloitte and work in our market leading M&A Analytics team in a newly created role working with leading private equity clients. Are you in?

What will your typical day look like?

Our team is always looking for ways to solve complex client problems by utilising technology, data, and analytics. In this role you will be working with our team to drive deal origination through the use of our existing deal origination platforms, such as DealID, and our Global M&A Sensing solution. Your role will be to work with private equity clients refining investment ideas and assisting in the deal origination process from identification and screening through to initial offer.

The role will also provide you the opportunity to:
Play a key role supporting origination, opportunity evaluation, and working on a broad scope of assignments across various industries.
Develop relationships with private equity clients and support them in the development of investment ideas
Work closely with senior stakeholders in our private equity client coverage teams
Conduct research on industries trends and companies
Meet with company owners regarding potential investment from private equity
Prepare presentations and other materials for clients
Perform financial analysis and due diligence for potential transactions
Support or lead various marketing and thought leadership initiatives
Work cross-functionally across different teams within M&A and across Deloitte

Enough about us, let’s talk about you!

You are someone, who:
Has a Bachelor of Commerce, MBA, LLB or similar.
Has an innovative mindset and practical skills in utilising technology
Has strong problem-solving skills, supported by superior commercial acumen.
Has a strong understanding of the M&A and deal process
Has advanced Excel and PowerPoint knowledge and experience with research tools. Previous experience with data analytics would be beneficial.
Ability to work collaboratively and under tight deadlines with minimum direct supervision
Excellent communication and presentation skills, with the ability to present clearly to client stakeholders at all levels
Is good at developing client relationships as well as build and maintain effective relationships with colleagues

Why Deloitte?

At Deloitte, we create positively differentiated work experiences that enable our people to feel valued and achieve their full potential. Deloitte Australia opens the door to a career that can cross borders virtually and physically across Asia Pacific to gain experience and access projects beyond Australia’s borders. We value difference and embrace people with diverse backgrounds, experiences, gender identities, abilities and thinking styles. Knowing that people work best in a variety of ways, we are happy to discuss alternative arrangements if the working pattern you are looking for is not specifically indicated.

We’re committed to continually building a safe and respectful workplace, where all our people feel appreciated and accepted. Through the creation of endorsed employee-led diversity networks which promote cultural, disability, LGBTI+, Aboriginal and Torres Strait Islander people and gender equality, we’re leading the way to shape an environment where everybody can thrive."
20,"Utilise your prior experience as a Business Analyst and join our Banking and Financial Services team. This role will give you the opportunity to drive digital transformation for our clients/staff within Banking and Asset Finance. If you are driven and excited by creating digital transformation, you will find this role extremely fulfilling.
What impact will you have?
In this role, you will be:
Working closely with business stakeholders, Product Owner and Scrum team to ensure features and stories are refined and ready, with acceptance criteria complete.
Analysing data & processes to drive viable solutions that enhance our client/employee experience.
Acting as the voice of the customer to our engineers, you will provide guidance on user behaviour/credit policy to help drive development and participate in testing to ensure solution quality.
Providing regular demonstrations to stakeholders as part of sprint reviews.
Promoting continuous improvement and innovation
To excel in this role, you will have:
Strong business analysis experience (ideally from the financial services/banking industry).
Knowledge supporting large transformation projects.
A blend of technical & business analysis experience.
Knowledge and experience in implementing APIs is desirable
Strong analytical skills and ability to break-down complex problems into smaller components.
Excellent stakeholder management skills
Excellent communication and problem-solving skills.
A willingness to learn, configure & test new technologies.
strong written and verbal communication skills
A self-starter with a growth mindset and desire to learn.
A team-first attitude and enthusiasm for Agile culture.
If you are looking to own your career and take on a new challenge, please apply through the link below. For further information please contact Daniel Savva at daniel.savva@macquarie.com
Find out more about Macquarie careers at www.macquarie.com/careers
About Banking and Financial Services
Banking and Financial Services is Macquarie’s retail banking and financial services business, providing a diverse range of personal banking, wealth management, business banking and vehicle finance products and services to retail clients, advisers, brokers and business clients.
Our commitment to Diversity, Equity and Inclusion
The diversity of our people is one of our greatest strengths. An inclusive and equitable environment enables us to deliver innovative and sustainable outcomes for our people, clients, shareholders and communities. From day one, you'll be encouraged to be yourself and supported to perform at your best. If our purpose of ‘empowering people to innovate and invest for a better future’ is as inspiring to you as it is to us, please apply. With the right technology, support and resources, our people can work in a range of flexible ways.
We are committed to providing a working environment that embraces and values diversity, equity and inclusion. We encourage candidates to speak with a member of our recruitment team if you require adjustments to our recruitment process to support you, and the type of working arrangements that would help you thrive."
21,"Right now, EPiC Agile is looking for a talented ICT Business Analyst with proven experience working in Agile environments to partner with our awesome clients, whilst still being made to feel very much like EPiC Agile is home! This is a Full-time position located in Sydney CBD.
We are a Practitioner led Business Agility and Lean-Agile Transformation Consultancy. We coach at all levels of a business to inject lean start-up culture into the enterprise, creating work environments that people love! Our customer portfolio includes large-scale household names and smaller/leaner organizations throughout Australia, Singapore, and New Zealand.
Your main responsibilities will be:
Develop and implement functional solutions, systems and ways of working patterns such as Jira or similar software products, as well as establishing ways of working patterns (such as standups, sprint cycles, planning sessions & retrospectives) and ensuring quality and integrity of newly implemented data solutions.
Analyzing as-is business processes to identify inefficiencies may occur and help report these back to the business.
Investigate, identify and report areas where new business procedures can be implemented to improve systems/software and implement best practices wherever possible
Partnering with our clients to help formulate and document current and future business system and IT platform agility requirements.
Manage all related assignments using agile project management frameworks, principles and techniques (such as Scrum & Kanban) including technical plans, timeframes, resources and costs.
Track the progress of and help guide the development of your clients to higher agile maturity, acting as a reference point for all information regarding your team’s progress for all stakeholders
Conducting formal agile training, including coaching teams to follow the agreed agile delivery framework, and creating end user training documentation to ensure effective change management
Coordinate day to day operations and facilitate agile ceremonies to ensure the project teams are delivering value according to the project plan and priorities
Assist program managers to create overall project plans adhering to the agile delivery frameworks
Using various data modeling techniques (such as burndown charts), to help understand the needs of your teams and alter their agile ways of working practices.
Maintain accurate records of relevant technical and business information
To be considered, you will need to exhibit the following traits…
You will have a relevant Bachelor's Degree or higher.
You will have at least 3 years experience as a ICT Business Analyst including IT platform, system and software review and analysis.
You will need to have proven experience working in an Agile environment.
You are a certified Agile practitioner with certifications in one or more of the following; Certified Scrum Master (CSM), Professional Scrum Master (PSM), Lean Six Sigma, Kanban.
Proven experience in requirements gathering.
Proven experience in leading agile ceremonies.
Proven experience in running training sessions with clients, and are comfortable to run agile training sessions when required.
Excellent documentation and writing skills.
Excellent communication skills.
Ability to analyze an environment, identify shortcomings and recommend improvements at a team level.
Ability to support the clients during and after an agile transformation, to help alleviate tension points where necessary.
Ability to lead, teach, show, mentor, advise and support people through their own agile journey.
You understand the change journey for people and have experience/understanding of change management to support large-scale organisation changes.
At EPiC Agile, we are committed to creating an awesome, inclusive culture, where you will be able to thrive. Coming to work each day should be filled with excitement as no two days will be the same. Too often people are not inspired to come to work, our mission is to change that!
If you’re an awesome human and want to be part of our amazing tribe, we’d love to hear from you so please apply now!
Job Types: Full-time, Permanent
Salary: $110,000.00 – $140,000.00 per year
Benefits:
Employee mentoring program
Professional development assistance
Referral program
Work from home
Schedule:
Monday to Friday
No weekends
Work Authorisation:
Australia (Required)"
22,"Schlumberger is the leading provider of technology and services to the energy industry across the world
Experienced Field Data Analyst
Positions available in Adelaide, SA and Perth, WA
Contract: Permanent and ADHOC Contractor (please specify your application)
Schlumberger is seeking qualified and experienced candidates to fill the position of Field Data Analyst in Australia.
The Field Data Analyst manages and is accountable for monitoring the well, maintaining all Geoservices sensors, gas equipment and data acquisition equipment, maintains the well data integrity and reliability, designs and processes detailed daily and End of Well Reports based on the data gathered during well operations.
The primary objective is to acquire, log, analyze and report well behavior at the well site to aid safe and efficient well operations and monitors all drilling parameters, well bore parameters and maintains all Geoservices equipment and sensors to detect the well conditions, in order to analyze the drilling process. Maintain the gas detection equipment at the well site to monitor and analyze the hydrocarbon gases and ensure safety by detection of other potentially harmful gases.
This role is responsible for the delivery of high quality drilling and gas data to the Client at the well site. Service quality, job reparation and planning, and job safety are key priorities.
Requirements:
Reside in Perth or Adelaide or Australia and have the right to live and work in Australia
No travel restrictions and open to relocation in Australia based on company’s requirement
Minimum BSc in Geology, Geological Applied Sciences, Earth Sciences or Applied Sciences
Must have minimum 3 years field and offshore experience as a Field Data Analyst
Have the knowledge of Drilling Equipment and Techniques and Drill String Composition
Understanding of Drilling Fluids and Hydraulics of the Drilling Fluids
Understanding of Drilling Parameters, their Acquisition and Treatment
Knowledge of Mud Logging sensors
Have valid BOSIET, MSIC, CSTP and OGUK medical certificates
Ability to maintain, prepare and dispatch of equipment
Ability to maintain high quality of service delivery at the wellsite, in terms of safety, quality and efficiency of operation
Ability to run required services, supervise operations and managing people, interact with clients and other related parties
Good personnel skills, excellent in communication, highly self-motivated, competent computer skills and ability to learn new software
Can work in a high-pressure, learns quickly and adapts to new problems and situations
Must be a team player, able to get along with individuals from other groups in the organization, and a good communicator
Excellent English written and verbal communication skills essential.
Salary: The salary will comprise an attractive package (estimate annual earning AUD 90,000-100,000/year)
Application:
Please apply via this advertisement and upload detailed resume and a cover letter outlining your qualifications and work experience.
Application is open from 19-May-2022 until 19-June-2022
Only successful applicants that meet the above criteria will be contacted.
Schlumberger is an equal employment opportunity employer. Qualified applicants are considered without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, age, disability or veteran status.
We are committed to providing employment opportunities for Aboriginal and Torres Strait Islander people.
Job Types: Full-time, Permanent
Application Question(s):
Do you have Australian full work rights?
What's your expected annual base salary?
What's your highest level of education?
Are you willing to relocate?
How many years related offshore and/or land experience do you have?
Work Authorisation:
Australia (Preferred)
Application Deadline: 19/06/2022"
23,"Fantastic opportunity to be part of a data analytics cloud transformation program
Full-time permanent role based at Mile End - including working from home
Join a great collaborative team with a fun, inclusive and supportive culture


Your new opportunity


This exciting role will have you translate business requirements into technical specifications for business intelligence (BI), designing data store solutions for engineers to implement. Your key tasks will be:


Conduct preliminary analysis with business stakeholders to gather data store requirements, which will support their analytic and reporting needs.
Document the scope of requests for work, to enable high level estimation and planning.
Document detailed analysis of business data store requirements, supporting both functional and non-functional specifications.
Develop detailed solution designs to provide technical specifications for engineers to build data stores for analytics and reporting usage.
Help business stakeholders perform test plans consistent with their requirements and help delivery teams manage changes in scope.


What will set you apart from the rest


At RAA we hire on cultural add first and technical fit second, however, to be successful in this role you will need:


Knowledge of business analysis and data warehouse design in a BI environment
Strong ability to understand business requirements and architectural solutions and translate into technical specifications for development
Understanding of data analysis, data integration and data modelling techniques
Experience working as a data warehouse developer desirable
Proven ability to communicate effectively with people of all levels


What sets us apart from the rest


To ensure our employees feel valued, empowered and celebrated, we provide a range of employee benefits including:


Flexible Work Arrangements including working from home
Free RAA premium road service & discounts on all RAA Products
Ongoing Training & Development Opportunities & Study Support Program
Wellbeing Facilities and Corporate Health Insurance Plan
On-site Cafe with Barista - plus much more!


Who we are -
As one of the state’s largest and most iconic organisations, we’re proud to make things better for members and better for our community. More than 780,000 members choose us to deliver peace of mind through our trusted range of motor, home and travel products and services. We’re also one of the state’s largest employers (and growing!), with more than 1200 employees working collectively with the common goal to keep our members moving."
